,user,input_code,model_a,model_b,winner,is_strong,juiceOptions,juiceOtherReason
5047,66aa8dcfbc121dcef0433ecf,20_li_0_111_111_sample_1_0308-0647,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""BetterMatchContentMeaning"",""FitRhythmTiming""]",
5048,66aa8dcfbc121dcef0433ecf,25_goto_0_95_95_sample_2_0349-0706,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,tie,False,{},
5049,66aa8dcfbc121dcef0433ecf,30_katya_0_95_95_sample_5_0271-0618,AMUSE_Mismatched,AMUSE,model_b,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5050,66aa8dcfbc121dcef0433ecf,17_itoi_0_2_2_sample_1_0356-0677,HoloGest_Mismatched,HoloGest,tie,False,"[""BetterMatchContentMeaning""]",
5051,66aa8dcfbc121dcef0433ecf,20_li_0_95_95_sample_2_0344-0650,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5052,66aa8dcfbc121dcef0433ecf,25_goto_0_95_95_sample_2_0349-0706,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5053,66aa8dcfbc121dcef0433ecf,13_lu_0_73_73_sample_3_0299-0656,ConvoFusion,ConvoFusion_Mismatched,model_b,True,"[""BetterFitForEmotion"",""FitRhythmTiming""]",
5054,66aa8dcfbc121dcef0433ecf,2_scott_0_3_3_sample_2_0359-0591,HoloGest_Mismatched,HoloGest,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
5055,66aa8dcfbc121dcef0433ecf,6_carla_0_65_65_sample_2_0352-0655,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_a,False,"[""FitRhythmTiming""]",
5056,66aa8dcfbc121dcef0433ecf,4_lawrence_0_81_81_sample_3_0348-0701,BEAT_Mismatched,BEAT,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
5057,66aa8dcfbc121dcef0433ecf,12_zhao_0_2_2_sample_3_0320-0579,AMUSE,AMUSE_Mismatched,model_a,True,"[""BetterMatchContentMeaning"",""FitRhythmTiming"",""BetterFitForEmotion""]",
5058,66aa8dcfbc121dcef0433ecf,22_luqi_0_95_95_sample_5_0353-0692,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
5059,66aa8dcfbc121dcef0433ecf,27_yingqing_0_65_65_sample_5_0332-0690,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5060,66aa8dcfbc121dcef0433ecf,7_sophie_0_8_8_sample_5_0322-0670,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5061,66aa8dcfbc121dcef0433ecf,9_miranda_0_87_87_sample_1_0397-0651,AMUSE_Mismatched,AMUSE,tie,False,{},
5062,67adf5bde02194d94af84adf,6_carla_0_103_103_sample_1_0350-0696,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
5063,67adf5bde02194d94af84adf,2_scott_0_65_65_sample_1_0321-0678,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
5064,67adf5bde02194d94af84adf,12_zhao_0_87_87_sample_1_0295-0634,HoloGest,HoloGest_Mismatched,model_b,False,"[""FitRhythmTiming""]",
5065,67adf5bde02194d94af84adf,4_lawrence_0_87_87_sample_1_0349-0671,BEAT,BEAT_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5066,67adf5bde02194d94af84adf,9_miranda_0_95_95_sample_5_0313-0664,HoloGest,HoloGest_Mismatched,model_a,False,"[""FitRhythmTiming""]",
5067,67adf5bde02194d94af84adf,1_wayne_0_4_4_sample_1_0352-0692,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
5068,67adf5bde02194d94af84adf,20_li_0_111_111_sample_1_0308-0647,AMUSE,AMUSE_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5069,67adf5bde02194d94af84adf,17_itoi_0_65_65_sample_5_0284-0612,ConvoFusion,ConvoFusion_Mismatched,model_b,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5070,67adf5bde02194d94af84adf,17_itoi_0_2_2_sample_1_0356-0677,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""BetterMatchContentMeaning"",""FitRhythmTiming""]",
5071,67adf5bde02194d94af84adf,3_solomon_0_2_2_sample_1_0356-0701,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5072,67adf5bde02194d94af84adf,20_li_0_65_65_sample_4_0351-0701,BEAT_Mismatched,BEAT,model_b,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5073,67adf5bde02194d94af84adf,28_tiffnay_0_73_73_sample_2_0342-0701,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""FitRhythmTiming""]",
5074,67adf5bde02194d94af84adf,9_miranda_0_87_87_sample_1_0397-0651,BEAT_Mismatched,BEAT,tie,False,{},
5075,67adf5bde02194d94af84adf,16_jorge_0_1_1_sample_5_0316-0617,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,True,"[""FitRhythmTiming""]",
5076,67adf5bde02194d94af84adf,4_lawrence_0_81_81_sample_3_0348-0701,RAG-Gesture_Mismatched,RAG-Gesture,model_a,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5077,67adf5bde02194d94af84adf,21_ayana_0_103_103_sample_5_1967-2220,HoloGest,HoloGest_Mismatched,model_a,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5078,67adf5bde02194d94af84adf,23_hailing_0_103_103_sample_1_0302-0604,AMUSE_Mismatched,AMUSE,model_a,False,"[""FitRhythmTiming""]",
5079,67adf5bde02194d94af84adf,23_hailing_0_81_81_sample_2_0278-0629,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""BetterFitForEmotion""]",
5080,67adf5bde02194d94af84adf,17_itoi_0_103_103_sample_3_0329-0679,HoloGest_Mismatched,HoloGest,model_a,False,"[""FitRhythmTiming""]",
5081,67adf5bde02194d94af84adf,15_carlos_0_87_87_sample_4_0346-0654,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5082,67adf5bde02194d94af84adf,21_ayana_0_81_81_sample_1_0236-0585,ConvoFusion_Mismatched,ConvoFusion,model_a,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5083,67adf5bde02194d94af84adf,4_lawrence_0_65_65_sample_3_0322-0675,BEAT_Mismatched,BEAT,model_b,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
5084,67adf5bde02194d94af84adf,5_stewart_0_7_7_sample_3_0293-0571,AMUSE_Mismatched,AMUSE,tie,False,{},
5085,67adf5bde02194d94af84adf,21_ayana_0_65_65_sample_3_0362-0652,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5086,67adf5bde02194d94af84adf,6_carla_0_73_73_sample_4_0358-0686,RAG-Gesture_Mismatched,RAG-Gesture,tie,False,{},
5087,67ae36e6472072f99199d636,12_zhao_0_2_2_sample_3_0320-0579,HoloGest_Mismatched,HoloGest,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5088,67ae36e6472072f99199d636,10_kieks_0_73_73_sample_2_0250-0590,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""BetterMatchContentMeaning""]",
5089,67ae36e6472072f99199d636,1_wayne_0_87_87_sample_4_0284-0594,BEAT_Mismatched,BEAT,model_b,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5090,67ae36e6472072f99199d636,1_wayne_0_87_87_sample_4_0284-0594,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,False,"[""BetterMatchContentMeaning""]",
5091,67ae36e6472072f99199d636,22_luqi_0_73_73_sample_4_0346-0670,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""BetterFitForEmotion"",""BetterMatchContentMeaning""]",
5092,67ae36e6472072f99199d636,21_ayana_0_111_111_sample_2_1554-1864,AMUSE,AMUSE_Mismatched,tie,False,{},
5093,67ae36e6472072f99199d636,21_ayana_0_65_65_sample_3_0362-0652,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
5094,67ae36e6472072f99199d636,13_lu_0_103_103_sample_4_0344-0615,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""BetterFitForEmotion""]",
5095,67ae36e6472072f99199d636,13_lu_0_81_81_sample_5_0302-0634,SemanticGesticulator_Mismatched,SemanticGesticulator,tie,False,{},
5096,67ae36e6472072f99199d636,3_solomon_0_4_4_sample_3_0242-0526,AMUSE_Mismatched,AMUSE,tie,False,{},
5097,67ae36e6472072f99199d636,23_hailing_0_81_81_sample_2_0278-0629,BEAT_Mismatched,BEAT,tie,False,{},
5098,67ae36e6472072f99199d636,24_kexin_0_103_103_sample_4_0347-0684,HoloGest_Mismatched,HoloGest,model_a,False,"[""BetterFitForEmotion""]",
5099,67ae36e6472072f99199d636,24_kexin_0_87_87_sample_2_0323-0663,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_a,False,"[""BetterFitForEmotion""]",
5100,67ae36e6472072f99199d636,20_li_0_65_65_sample_4_0351-0701,ConvoFusion_Mismatched,ConvoFusion,model_a,True,"[""BetterFitForEmotion"",""BetterMatchContentMeaning""]",
5101,67ae36e6472072f99199d636,4_lawrence_0_95_95_sample_1_0330-0649,HoloGest_Mismatched,HoloGest,model_b,True,"[""BetterFitForEmotion"",""BetterMatchContentMeaning"",""FitRhythmTiming""]",
5102,67ae36e6472072f99199d636,9_miranda_0_73_73_sample_1_0265-0592,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
5103,67ae36e6472072f99199d636,7_sophie_0_73_73_sample_3_0299-0578,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""BetterFitForEmotion""]",
5104,67ae36e6472072f99199d636,10_kieks_0_5_5_sample_2_0308-0630,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
5105,67ae36e6472072f99199d636,3_solomon_0_5_5_sample_1_0299-0636,BEAT_Mismatched,BEAT,model_b,True,"[""BetterFitForEmotion"",""BetterMatchContentMeaning"",""FitRhythmTiming""]",
5106,67ae36e6472072f99199d636,24_kexin_0_65_65_sample_4_0266-0626,AMUSE,AMUSE_Mismatched,tie,False,{},
5107,67ae36e6472072f99199d636,1_wayne_0_81_81_sample_5_0324-0628,SemanticGesticulator,SemanticGesticulator_Mismatched,tie,False,{},
5108,67ae36e6472072f99199d636,17_itoi_0_73_73_sample_4_0251-0547,ConvoFusion,ConvoFusion_Mismatched,model_a,True,"[""BetterFitForEmotion"",""BetterMatchContentMeaning""]",
5109,67ae36e6472072f99199d636,30_katya_0_111_111_sample_1_0316-0655,BEAT,BEAT_Mismatched,tie,False,{},
5110,67ae36e6472072f99199d636,6_carla_0_103_103_sample_1_0350-0696,AMUSE,AMUSE_Mismatched,model_a,False,"[""BetterFitForEmotion"",""BetterMatchContentMeaning""]",
5111,67ae36e6472072f99199d636,27_yingqing_0_65_65_sample_5_0332-0690,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,tie,False,{},
5112,5ec96e3609117f0a67231842,11_nidal_0_3_3_sample_5_0254-0610,HoloGest,HoloGest_Mismatched,model_a,False,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
5113,5ec96e3609117f0a67231842,11_nidal_0_3_3_sample_5_0254-0610,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5114,5ec96e3609117f0a67231842,9_miranda_0_73_73_sample_1_0265-0592,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
5115,5ec96e3609117f0a67231842,21_ayana_0_81_81_sample_1_0236-0585,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
5116,5ec96e3609117f0a67231842,23_hailing_0_95_95_sample_4_0354-0681,BEAT,BEAT_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
5117,5ec96e3609117f0a67231842,27_yingqing_0_1_1_sample_3_0322-0620,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""FitRhythmTiming""]",
5118,5ec96e3609117f0a67231842,17_itoi_0_73_73_sample_4_0251-0547,AMUSE_Mismatched,AMUSE,model_a,False,"[""FitRhythmTiming""]",
5119,5ec96e3609117f0a67231842,30_katya_0_95_95_sample_5_0271-0618,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5120,5ec96e3609117f0a67231842,27_yingqing_0_103_103_sample_3_0324-0629,HoloGest_Mismatched,HoloGest,model_a,False,"[""BetterMatchContentMeaning""]",
5121,5ec96e3609117f0a67231842,2_scott_0_87_87_sample_4_0319-0635,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
5122,5ec96e3609117f0a67231842,13_lu_0_95_95_sample_5_0324-0566,AMUSE_Mismatched,AMUSE,model_b,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
5123,5ec96e3609117f0a67231842,22_luqi_0_87_87_sample_2_0328-0681,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
5124,5ec96e3609117f0a67231842,28_tiffnay_0_65_65_sample_4_0341-0666,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""BetterMatchContentMeaning""]",
5125,5ec96e3609117f0a67231842,12_zhao_0_81_81_sample_3_0293-0613,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""BetterMatchContentMeaning""]",
5126,5ec96e3609117f0a67231842,30_katya_0_2_2_sample_2_0292-0644,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
5127,5ec96e3609117f0a67231842,28_tiffnay_0_65_65_sample_4_0341-0666,BEAT,BEAT_Mismatched,tie,False,{},
5128,5ec96e3609117f0a67231842,1_wayne_0_6_6_sample_5_0344-0618,HoloGest_Mismatched,HoloGest,model_b,False,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
5129,5ec96e3609117f0a67231842,1_wayne_0_65_65_sample_3_0295-0543,BEAT_Mismatched,BEAT,model_b,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
5130,5ec96e3609117f0a67231842,27_yingqing_0_103_103_sample_3_0324-0629,AMUSE,AMUSE_Mismatched,tie,False,{},
5131,5ec96e3609117f0a67231842,25_goto_0_81_81_sample_4_0645-0995,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
5132,5ec96e3609117f0a67231842,20_li_0_95_95_sample_2_0344-0650,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""FitRhythmTiming""]",
5133,5ec96e3609117f0a67231842,24_kexin_0_65_65_sample_4_0266-0626,HoloGest_Mismatched,HoloGest,tie,False,{},
5134,5ec96e3609117f0a67231842,6_carla_0_73_73_sample_4_0358-0686,SemanticGesticulator,SemanticGesticulator_Mismatched,tie,False,{},
5135,5ec96e3609117f0a67231842,27_yingqing_0_73_73_sample_2_0337-0691,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
5136,5ec96e3609117f0a67231842,11_nidal_0_81_81_sample_4_0347-0683,ConvoFusion_Mismatched,ConvoFusion,model_a,False,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5137,662e3e72d494903379b6956a,6_carla_0_65_65_sample_2_0352-0655,HoloGest,HoloGest_Mismatched,tie,False,{},
5138,662e3e72d494903379b6956a,20_li_0_95_95_sample_2_0344-0650,SemanticGesticulator,SemanticGesticulator_Mismatched,tie,False,{},
5139,662e3e72d494903379b6956a,25_goto_0_2_2_sample_3_0347-0675,AMUSE,AMUSE_Mismatched,tie,False,{},
5140,662e3e72d494903379b6956a,22_luqi_0_103_103_sample_2_0339-0687,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
5141,662e3e72d494903379b6956a,18_daiki_0_2_2_sample_1_0683-1017,BEAT,BEAT_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
5142,662e3e72d494903379b6956a,11_nidal_0_73_73_sample_3_0297-0649,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
5143,662e3e72d494903379b6956a,22_luqi_0_73_73_sample_4_0346-0670,HoloGest_Mismatched,HoloGest,tie,False,{},
5144,662e3e72d494903379b6956a,25_goto_0_95_95_sample_2_0349-0706,SemanticGesticulator,SemanticGesticulator_Mismatched,tie,False,{},
5145,662e3e72d494903379b6956a,6_carla_0_103_103_sample_1_0350-0696,BEAT,BEAT_Mismatched,model_a,False,"[""EmphasizeCorrectParts""]",
5146,662e3e72d494903379b6956a,27_yingqing_0_65_65_sample_5_0332-0690,RAG-Gesture,RAG-Gesture_Mismatched,model_b,True,"[""BetterMatchContentMeaning"",""FitRhythmTiming"",""EmphasizeCorrectParts""]",
5147,662e3e72d494903379b6956a,16_jorge_0_1_1_sample_5_0316-0617,AMUSE,AMUSE_Mismatched,tie,False,{},
5148,662e3e72d494903379b6956a,1_wayne_0_2_2_sample_5_0284-0619,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,False,"[""BetterMatchContentMeaning""]",
5149,662e3e72d494903379b6956a,1_wayne_0_87_87_sample_4_0284-0594,ConvoFusion_Mismatched,ConvoFusion,tie,False,{},
5150,662e3e72d494903379b6956a,23_hailing_0_111_111_sample_2_0340-0691,HoloGest,HoloGest_Mismatched,tie,False,{},
5151,662e3e72d494903379b6956a,28_tiffnay_0_2_2_sample_3_0328-0581,SemanticGesticulator,SemanticGesticulator_Mismatched,tie,False,{},
5152,662e3e72d494903379b6956a,20_li_0_65_65_sample_4_0351-0701,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,{},
5153,662e3e72d494903379b6956a,24_kexin_0_111_111_sample_5_0352-0696,AMUSE,AMUSE_Mismatched,tie,False,{},
5154,662e3e72d494903379b6956a,20_li_0_1_1_sample_3_0285-0561,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,tie,False,{},
5155,662e3e72d494903379b6956a,9_miranda_0_73_73_sample_1_0265-0592,ConvoFusion_Mismatched,ConvoFusion,tie,False,{},
5156,662e3e72d494903379b6956a,20_li_0_111_111_sample_1_0308-0647,BEAT_Mismatched,BEAT,tie,False,{},
5157,662e3e72d494903379b6956a,11_nidal_0_81_81_sample_4_0347-0683,RAG-Gesture_Mismatched,RAG-Gesture,tie,False,{},
5158,662e3e72d494903379b6956a,17_itoi_0_2_2_sample_1_0356-0677,BEAT,BEAT_Mismatched,tie,False,{},
5159,662e3e72d494903379b6956a,18_daiki_0_2_2_sample_1_0683-1017,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
5160,662e3e72d494903379b6956a,1_wayne_0_4_4_sample_1_0352-0692,HoloGest_Mismatched,HoloGest,tie,False,{},
5161,662e3e72d494903379b6956a,4_lawrence_0_95_95_sample_1_0330-0649,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,True,"[""BetterMatchContentMeaning""]",
5162,6664aff313672880c2b0ba59,1_wayne_0_65_65_sample_3_0295-0543,AMUSE,AMUSE_Mismatched,model_a,True,"[""FitRhythmTiming"",""SpeechOther""]","""Video on the right makes random movements towards the end."""
5163,6664aff313672880c2b0ba59,11_nidal_0_73_73_sample_3_0297-0649,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""FitRhythmTiming""]",
5164,6664aff313672880c2b0ba59,24_kexin_0_87_87_sample_2_0323-0663,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,True,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5165,6664aff313672880c2b0ba59,2_scott_0_2_2_sample_1_0246-0572,ConvoFusion_Mismatched,ConvoFusion,tie,False,{},
5166,6664aff313672880c2b0ba59,3_solomon_0_111_111_sample_4_0344-0704,BEAT_Mismatched,BEAT,model_b,True,"[""EmphasizeCorrectParts""]",
5167,6664aff313672880c2b0ba59,9_miranda_0_65_65_sample_2_0272-0629,HoloGest,HoloGest_Mismatched,model_a,False,"[""EmphasizeCorrectParts"",""FitRhythmTiming""]",
5168,6664aff313672880c2b0ba59,7_sophie_0_73_73_sample_3_0299-0578,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""SpeechOther""]","""Especially at the end when she takes a breath and raises her hand."""
5169,6664aff313672880c2b0ba59,11_nidal_0_3_3_sample_5_0254-0610,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
5170,6664aff313672880c2b0ba59,18_daiki_0_2_2_sample_1_0683-1017,AMUSE_Mismatched,AMUSE,model_a,False,"[""FitRhythmTiming""]",
5171,6664aff313672880c2b0ba59,30_katya_0_87_87_sample_1_0320-0659,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,True,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5172,6664aff313672880c2b0ba59,18_daiki_0_65_65_sample_3_0219-0575,HoloGest_Mismatched,HoloGest,model_b,True,"[""BetterMatchContentMeaning""]",
5173,6664aff313672880c2b0ba59,24_kexin_0_65_65_sample_4_0266-0626,BEAT_Mismatched,BEAT,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5174,6664aff313672880c2b0ba59,17_itoi_0_65_65_sample_5_0284-0612,AMUSE,AMUSE_Mismatched,model_a,False,"[""BetterMatchContentMeaning"",""FitRhythmTiming""]",
5175,6664aff313672880c2b0ba59,25_goto_0_81_81_sample_4_0645-0995,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,True,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
5176,6664aff313672880c2b0ba59,17_itoi_0_103_103_sample_3_0329-0679,ConvoFusion,ConvoFusion_Mismatched,model_a,False,"[""FitRhythmTiming""]",
5177,6664aff313672880c2b0ba59,13_lu_0_95_95_sample_5_0324-0566,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
5178,6664aff313672880c2b0ba59,16_jorge_0_2_2_sample_2_1164-1505,BEAT_Mismatched,BEAT,model_b,True,"[""BetterFitForEmotion"",""BetterMatchContentMeaning""]",
5179,6664aff313672880c2b0ba59,21_ayana_0_103_103_sample_5_1967-2220,RAG-Gesture_Mismatched,RAG-Gesture,model_b,True,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5180,6664aff313672880c2b0ba59,23_hailing_0_95_95_sample_4_0354-0681,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
5181,6664aff313672880c2b0ba59,23_hailing_0_95_95_sample_4_0354-0681,AMUSE,AMUSE_Mismatched,model_a,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5182,6664aff313672880c2b0ba59,15_carlos_0_1_1_sample_5_0328-0688,HoloGest,HoloGest_Mismatched,model_a,False,"[""FitRhythmTiming""]",
5183,6664aff313672880c2b0ba59,23_hailing_0_111_111_sample_2_0340-0691,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
5184,6664aff313672880c2b0ba59,16_jorge_0_103_103_sample_1_0351-0699,ConvoFusion,ConvoFusion_Mismatched,tie,False,[],
5185,6664aff313672880c2b0ba59,28_tiffnay_0_2_2_sample_3_0328-0581,BEAT_Mismatched,BEAT,model_a,False,"[""BetterMatchContentMeaning""]",
5186,6664aff313672880c2b0ba59,20_li_0_65_65_sample_4_0351-0701,HoloGest,HoloGest_Mismatched,model_b,True,"[""FitRhythmTiming""]",
5187,68293a4b65dea29c1140ac36,18_daiki_0_111_111_sample_2_0331-0677,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_a,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]","""left is slightly better because the voice is clear compared to right."""
5188,68293a4b65dea29c1140ac36,23_hailing_0_95_95_sample_4_0354-0681,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""BetterFitForEmotion"",""BetterMatchContentMeaning""]",
5189,68293a4b65dea29c1140ac36,21_ayana_0_81_81_sample_1_0236-0585,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,False,"[""BetterFitForEmotion"",""FitRhythmTiming"",""BetterMatchContentMeaning""]",
5190,68293a4b65dea29c1140ac36,2_scott_0_8_8_sample_3_0308-0599,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5191,68293a4b65dea29c1140ac36,5_stewart_0_65_65_sample_2_0256-0569,AMUSE,AMUSE_Mismatched,tie,False,{},
5192,68293a4b65dea29c1140ac36,9_miranda_0_95_95_sample_5_0313-0664,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5193,68293a4b65dea29c1140ac36,5_stewart_0_8_8_sample_1_0283-0585,BEAT,BEAT_Mismatched,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
5194,68293a4b65dea29c1140ac36,13_lu_0_73_73_sample_3_0299-0656,HoloGest,HoloGest_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
5195,68293a4b65dea29c1140ac36,7_sophie_0_8_8_sample_5_0322-0670,AMUSE,AMUSE_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""FitRhythmTiming""]",
5196,68293a4b65dea29c1140ac36,28_tiffnay_0_73_73_sample_2_0342-0701,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
5197,68293a4b65dea29c1140ac36,4_lawrence_0_81_81_sample_3_0348-0701,ConvoFusion_Mismatched,ConvoFusion,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
5198,68293a4b65dea29c1140ac36,28_tiffnay_0_73_73_sample_2_0342-0701,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
5199,68293a4b65dea29c1140ac36,15_carlos_0_1_1_sample_5_0328-0688,BEAT_Mismatched,BEAT,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
5200,68293a4b65dea29c1140ac36,16_jorge_0_103_103_sample_1_0351-0699,HoloGest_Mismatched,HoloGest,model_a,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
5201,68293a4b65dea29c1140ac36,15_carlos_0_1_1_sample_5_0328-0688,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,False,"[""BetterFitForEmotion"",""FitRhythmTiming""]",
5202,68293a4b65dea29c1140ac36,24_kexin_0_111_111_sample_5_0352-0696,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
